ID,AGE_BAND,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_SCORE,RISK_TIER,PROXY_PREMIUM,ESTIMATED_CLAIM_COST,UNDERWRITING_MARGIN,PRICING_STATUS
542940,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5129,1,AFTER 2015,1,0,10238,16000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
323674,65+,MALE,MINORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.7111,0,BEFORE 2015,1,0,10238,10000,SEDAN,3,1,0,0,11,High Risk,870,0,870,Profitable
137311,16-25,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.525,1,AFTER 2015,0,1,92101,15000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
613223,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.2985,1,AFTER 2015,0,1,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
784235,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.525,1,BEFORE 2015,1,1,32765,6000,SEDAN,4,1,0,0,13,High Risk,870,0,870,Profitable
865918,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.4445,0,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
822165,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.6153,1,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
571017,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.2755,0,BEFORE 2015,1,1,10238,10000,SEDAN,2,1,4,1,21,High Risk,1390,3500,-2110,Underpriced
707899,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6267,1,AFTER 2015,1,0,10238,13000,SEDAN,1,0,1,0,5,Medium Risk,530,0,530,Profitable
932763,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5897,1,AFTER 2015,1,1,32765,9000,SEDAN,9,0,1,0,21,High Risk,1170,0,1170,Profitable
392401,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6174,1,AFTER 2015,1,1,32765,11000,SEDAN,3,3,0,0,21,High Risk,1190,0,1190,Profitable
663951,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5562,0,BEFORE 2015,0,0,10238,13000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
972195,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5584,0,BEFORE 2015,0,0,21217,13000,SEDAN,5,0,4,1,22,High Risk,1230,3500,-2270,Underpriced
924882,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.4295,1,BEFORE 2015,1,1,32765,9000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
290940,16-25,MALE,MINORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.4027,1,BEFORE 2015,0,0,10238,15000,SPORTS CAR,0,0,0,1,10,High Risk,1300,3500,-2200,Underpriced
720132,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,0,0,10238,13000,SEDAN,1,1,0,0,7,Medium Risk,830,0,830,Profitable
498246,40-64,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.7102,1,AFTER 2015,1,1,10238,15000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
214198,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.5043,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
152162,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6298,1,AFTER 2015,1,1,10238,12000,SEDAN,1,0,1,0,5,Medium Risk,630,0,630,Profitable
785751,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6047,1,AFTER 2015,0,1,10238,16000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
535767,40-64,MALE,MAJORITY,10-19Y,NONE,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,8000,SEDAN,3,0,4,0,18,High Risk,1170,0,1170,Profitable
804745,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.525,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
415352,65+,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7466,0,AFTER 2015,1,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
654608,26-39,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.5124,1,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
295020,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.525,1,BEFORE 2015,1,1,32765,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
421642,26-39,FEMALE,MAJORITY,10-19Y,NONE,UPPER CLASS,0.525,1,BEFORE 2015,1,0,10238,12000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
514225,40-64,MALE,MAJORITY,20-29Y,NONE,WORKING CLASS,0.4271,1,BEFORE 2015,1,1,92101,13000,SEDAN,2,2,2,0,20,High Risk,1150,0,1150,Profitable
891874,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.141,0,BEFORE 2015,1,0,32765,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
749593,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.525,1,BEFORE 2015,0,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,410,0,410,Profitable
18882,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.525,0,BEFORE 2015,0,1,32765,10000,SEDAN,0,1,0,0,5,Medium Risk,750,0,750,Profitable
38164,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4862,0,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,1,0,Low Risk,450,3500,-3050,Underpriced
612685,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.525,1,BEFORE 2015,1,1,10238,10000,SEDAN,5,0,1,0,13,High Risk,1070,0,1070,Profitable
941468,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5535,1,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
980812,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6767,1,AFTER 2015,0,0,10238,18000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
540043,16-25,MALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2675,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
41325,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,POVERTY,0.1154,0,BEFORE 2015,0,0,32765,16000,SEDAN,2,0,0,1,4,Medium Risk,510,3500,-2990,Underpriced
40440,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.4328,1,BEFORE 2015,1,1,32765,12000,SEDAN,2,0,0,0,4,Medium Risk,610,0,610,Profitable
794561,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6113,1,AFTER 2015,1,1,32765,13000,SEDAN,5,1,0,0,15,High Risk,930,0,930,Profitable
155248,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2772,1,BEFORE 2015,1,0,21217,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
486230,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5327,0,BEFORE 2015,1,1,10238,16000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
407107,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5651,1,BEFORE 2015,1,1,32765,5000,SEDAN,11,0,2,0,28,High Risk,1450,0,1450,Profitable
50850,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6078,1,BEFORE 2015,1,1,10238,13000,SEDAN,2,0,2,0,10,High Risk,950,0,950,Profitable
541565,26-39,FEMALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.5479,1,AFTER 2015,0,0,10238,14000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
672654,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.3065,1,BEFORE 2015,1,0,10238,10000,SEDAN,1,0,3,0,11,High Risk,990,0,990,Profitable
696819,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,POVERTY,0.4892,0,BEFORE 2015,1,1,10238,7000,SPORTS CAR,0,0,0,1,10,High Risk,1300,3500,-2200,Underpriced
480527,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.2486,0,BEFORE 2015,0,0,10238,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
779195,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5174,1,AFTER 2015,0,1,10238,8000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
292774,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6744,1,BEFORE 2015,0,0,10238,9000,SEDAN,4,1,2,0,19,High Risk,1110,0,1110,Profitable
968926,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1501,1,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
877627,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.4157,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
779705,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.5523,0,AFTER 2015,1,1,10238,13000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
515470,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3995,0,AFTER 2015,1,0,32765,10000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
813821,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6627,1,BEFORE 2015,0,0,10238,11000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
13660,65+,FEMALE,MAJORITY,10-19Y,NONE,UPPER CLASS,0.5394,1,AFTER 2015,1,0,10238,11000,SEDAN,2,0,1,0,7,Medium Risk,710,0,710,Profitable
275383,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5482,1,AFTER 2015,1,1,32765,9000,SEDAN,11,2,1,0,35,High Risk,1730,0,1730,Profitable
401290,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,0,AFTER 2015,1,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
202227,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3715,0,BEFORE 2015,1,1,32765,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
652947,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5661,1,AFTER 2015,1,1,10238,11000,SEDAN,7,0,3,0,23,High Risk,1270,0,1270,Profitable
350437,40-64,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3204,0,BEFORE 2015,0,1,10238,13000,SEDAN,1,0,0,0,2,Low Risk,530,0,530,Profitable
161019,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3489,0,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
190533,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5796,1,AFTER 2015,1,1,10238,7000,SEDAN,2,0,5,0,19,High Risk,1110,0,1110,Profitable
103756,16-25,MALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.3979,1,AFTER 2015,0,1,10238,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
968690,26-39,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.2835,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
349741,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.525,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
826544,26-39,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,0,BEFORE 2015,1,1,32765,9000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
271331,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6938,1,AFTER 2015,1,1,21217,9000,SEDAN,5,0,1,1,13,High Risk,870,3500,-2630,Underpriced
197864,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.4285,1,BEFORE 2015,0,0,32765,16000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
265738,26-39,MALE,MINORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.6624,1,AFTER 2015,1,0,32765,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
542102,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.396,1,BEFORE 2015,1,1,32765,10000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
658979,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4632,1,BEFORE 2015,0,0,10238,15000,SEDAN,3,0,1,1,9,High Risk,910,3500,-2590,Underpriced
382871,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.3434,1,BEFORE 2015,1,0,10238,18000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
411147,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4365,1,BEFORE 2015,1,1,32765,10000,SEDAN,2,1,2,0,15,High Risk,1150,0,1150,Profitable
371260,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6183,1,AFTER 2015,1,1,21217,8000,SEDAN,2,0,1,1,7,Medium Risk,630,3500,-2870,Underpriced
816663,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6477,1,AFTER 2015,1,1,10238,10000,SEDAN,5,0,6,0,28,High Risk,1450,0,1450,Profitable
981972,16-25,MALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1259,0,AFTER 2015,0,0,32765,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
343545,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.4881,1,BEFORE 2015,0,1,32765,10000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
759410,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6167,1,AFTER 2015,1,1,10238,11000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
617645,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.4612,1,BEFORE 2015,1,1,10238,10000,SEDAN,3,0,1,0,9,High Risk,690,0,690,Profitable
267774,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6705,1,AFTER 2015,1,1,32765,8000,SEDAN,9,1,2,0,29,High Risk,1490,0,1490,Profitable
424985,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.3921,1,BEFORE 2015,1,1,32765,10000,SEDAN,4,0,2,0,14,High Risk,910,0,910,Profitable
468503,16-25,FEMALE,MINORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.6722,1,AFTER 2015,0,0,32765,17000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
281638,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.623,0,BEFORE 2015,1,1,10238,7000,SEDAN,2,0,8,0,28,High Risk,1450,0,1450,Profitable
738707,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1608,1,BEFORE 2015,0,0,32765,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
545424,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.525,0,BEFORE 2015,1,1,10238,8000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
222373,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5389,1,AFTER 2015,1,1,32765,9000,SEDAN,5,0,1,0,13,High Risk,870,0,870,Profitable
572801,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,POVERTY,0.4727,0,BEFORE 2015,0,1,10238,11000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
753664,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5863,1,AFTER 2015,1,1,32765,8000,SEDAN,2,2,0,0,14,High Risk,1110,0,1110,Profitable
860778,40-64,FEMALE,MAJORITY,20-29Y,NONE,UPPER CLASS,0.6287,1,BEFORE 2015,0,1,32765,11000,SEDAN,6,1,3,0,26,High Risk,1390,0,1390,Profitable
834028,65+,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7164,1,AFTER 2015,1,1,10238,13000,SEDAN,1,0,1,0,5,Medium Risk,530,0,530,Profitable
54485,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1936,0,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
680029,40-64,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.3313,1,BEFORE 2015,1,1,21217,9000,SEDAN,0,0,1,1,3,Low Risk,570,3500,-2930,Underpriced
259542,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6331,1,AFTER 2015,1,1,10238,8000,SEDAN,0,0,0,0,0,Low Risk,350,0,350,Profitable
997204,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.5272,0,BEFORE 2015,0,1,10238,11000,SEDAN,1,1,1,0,10,High Risk,750,0,750,Profitable
633529,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.525,1,BEFORE 2015,1,0,10238,15000,SPORTS CAR,3,0,1,0,11,High Risk,1160,0,1160,Profitable
178698,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6195,1,AFTER 2015,1,1,10238,10000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
822186,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4192,0,BEFORE 2015,0,0,10238,20000,SEDAN,1,1,2,1,13,High Risk,1070,3500,-2430,Underpriced
935096,16-25,MALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.4841,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
924579,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.4783,0,BEFORE 2015,0,1,32765,9000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
463428,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5422,1,AFTER 2015,0,1,10238,15000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
777741,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.6032,0,BEFORE 2015,1,1,32765,8000,SEDAN,1,0,0,0,2,Low Risk,430,0,430,Profitable
65109,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,0,1,32765,10000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
180600,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.4629,1,AFTER 2015,0,1,10238,12000,SEDAN,0,0,5,0,15,High Risk,950,0,950,Profitable
838605,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.573,1,BEFORE 2015,1,0,10238,15000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
227255,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.4807,1,AFTER 2015,1,1,10238,11000,SEDAN,5,0,6,0,28,High Risk,1450,0,1450,Profitable
763816,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.427,1,AFTER 2015,0,0,92101,15000,SEDAN,1,2,2,0,18,High Risk,1070,0,1070,Profitable
454542,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3909,0,BEFORE 2015,1,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
470792,40-64,FEMALE,MAJORITY,20-29Y,NONE,MIDDLE CLASS,0.3939,1,AFTER 2015,0,1,32765,12000,SEDAN,2,1,0,0,9,High Risk,710,0,710,Profitable
852331,65+,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.5652,1,BEFORE 2015,0,1,10238,11000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
570485,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5995,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
418223,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.525,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,4,0,12,High Risk,1030,0,1030,Profitable
198601,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5431,1,BEFORE 2015,0,0,32765,8000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
150465,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.447,0,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
915405,16-25,MALE,MINORITY,0-9Y,NONE,WORKING CLASS,0.4852,1,AFTER 2015,1,0,10238,11000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
880036,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2307,0,BEFORE 2015,0,1,92101,9000,SPORTS CAR,0,0,0,1,6,Medium Risk,1050,3500,-2450,Underpriced
43228,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.697,1,BEFORE 2015,1,1,32765,7000,SPORTS CAR,0,0,0,1,6,Medium Risk,950,3500,-2550,Underpriced
641605,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.3828,1,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
878204,16-25,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.3525,1,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
365796,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4536,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
67013,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,WORKING CLASS,0.4722,1,BEFORE 2015,0,1,32765,10000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
517241,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5957,1,AFTER 2015,1,1,10238,6000,SEDAN,4,0,5,0,23,High Risk,1250,0,1250,Profitable
404116,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5365,1,BEFORE 2015,1,0,10238,13000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
10365,40-64,FEMALE,MAJORITY,20-29Y,NONE,UPPER CLASS,0.4497,0,AFTER 2015,0,1,32765,11000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
699207,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.5375,0,BEFORE 2015,0,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
46446,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7614,1,BEFORE 2015,0,1,32765,8000,SEDAN,5,0,1,0,13,High Risk,870,0,870,Profitable
565568,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.361,1,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
373037,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.285,1,BEFORE 2015,0,1,32765,12000,SEDAN,6,0,0,1,12,High Risk,1030,3500,-2470,Underpriced
434251,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.6642,1,BEFORE 2015,1,0,10238,14000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
828938,40-64,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.4167,0,BEFORE 2015,0,1,10238,17000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
68610,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5235,1,AFTER 2015,1,1,10238,8000,SEDAN,2,0,3,0,13,High Risk,870,0,870,Profitable
35732,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3256,1,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
612494,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6254,1,AFTER 2015,1,1,10238,11000,SEDAN,1,2,0,0,12,High Risk,910,0,910,Profitable
454786,26-39,FEMALE,MINORITY,10-19Y,HIGH SCHOOL,POVERTY,0.3148,0,BEFORE 2015,0,0,32765,10000,SEDAN,1,1,1,0,10,High Risk,950,0,950,Profitable
104053,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5489,1,AFTER 2015,1,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,410,0,410,Profitable
196941,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.2617,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
